transaction_id,date,store_location,customer_id,product_name,category,quantity,unit_price,total_amount,status,payment_method,clubcard_member
TXN4799,2023-02-02,Stevenage,CUST2362,Conditioner 400ml,Health & Beauty,3,3.0,9.0,Fulfilled,Cash,Yes
TXN6950,2023-02-02,Welwyn Garden City,CUST2551,Ice Cream Vanilla 2L,Frozen,4,3.46,13.84,Fulfilled,Card,Yes
TXN2564,2023-02-02,Watford,CUST0957,Cheddar Cheese 400g,Grocery,2,2.46,4.92,Fulfilled,Clubcard Pay+,No
TXN15524,2023-02-02,St Albans,CUST1523,Tomato Soup 4pk,Grocery,2,2.04,4.08,Fulfilled,Contactless,No
TXN6240,2023-02-02,Hertford,CUST1798,Pain au Chocolat 4pk,Bakery,2,2.34,4.68,Fulfilled,Contactless,No
TXN2479,2023-02-02,St Albans,CUST2981,Fish Fingers 30pk,Frozen,5,3.25,16.25,Fulfilled,Contactless,Yes
TXN3700,2023-02-02,Stevenage,CUST1544,Lamb Chops 400g,Meat & Fish,4,5.48,21.92,Fulfilled,Cash,Yes
TXN7660,2023-02-02,Stevenage,CUST0876,Deodorant 150ml,Health & Beauty,3,2.28,6.84,Fulfilled,Contactless,No
TXN7632,2023-02-02,Luton,CUST1405,Sports Drink 500ml,Drinks,3,1.2,3.6,Fulfilled,Card,Yes
TXN2637,2023-02-02,Welwyn Garden City,CUST0934,Strawberries 400g,Fresh Produce,5,2.04,10.2,Fulfilled,Contactless,No
TXN8338,2023-02-02,Luton,CUST1806,White Bread 800g,Grocery,1,1.15,1.15,Fulfilled,Clubcard Pay+,Yes
TXN4467,2023-02-02,Luton,CUST0112,Toothpaste 100ml,Health & Beauty,1,1.53,1.53,Fulfilled,Contactless,No
TXN3595,2023-02-02,Watford,CUST0018,Avocado Each,Fresh Produce,1,0.78,0.78,Fulfilled,Contactless,Yes
TXN3131,2023-02-02,Welwyn Garden City,CUST0187,Crisps Multipack,Grocery,2,2.51,5.02,Fulfilled,Contactless,No
TXN7594,2023-02-02,Luton,CUST2717,Sourdough Loaf,Bakery,2,1.72,3.44,Fulfilled,Card,Yes
TXN13773,2023-02-02,St Albans,CUST1993,Strawberries 400g,Fresh Produce,2,2.03,4.06,Fulfilled,Cash,Yes
TXN12656,2023-02-02,Hertford,CUST0024,Lamb Chops 400g,Meat & Fish,1,5.42,5.42,Fulfilled,Card,Yes
TXN10818,2023-02-02,St Albans,CUST1084,Apples 6pk,Fresh Produce,2,1.32,2.64,Fulfilled,Clubcard Pay+,Yes
TXN10881,2023-02-02,Stevenage,CUST0291,Shampoo 400ml,Health & Beauty,2,2.94,5.88,Fulfilled,Contactless,No
TXN10961,2023-02-02,Stevenage,CUST2087,Bananas Bunch,Fresh Produce,3,0.69,2.07,Fulfilled,Contactless,No
TXN14502,2023-02-02,Welwyn Garden City,CUST2203,Lamb Chops 400g,Meat & Fish,3,5.65,16.95,Fulfilled,Contactless,Yes
TXN1290,2023-02-02,Welwyn Garden City,CUST2748,Pain au Chocolat 4pk,Bakery,2,2.25,4.5,Fulfilled,Clubcard Pay+,Yes
TXN11257,2023-02-02,Stevenage,CUST1279,Cheddar Cheese 400g,Grocery,1,2.47,2.47,Fulfilled,Contactless,No
TXN9853,2023-02-02,Luton,CUST2408,Pain au Chocolat 4pk,Bakery,4,2.31,9.24,Fulfilled,Clubcard Pay+,No
TXN2206,2023-02-02,Luton,CUST1534,Wholemeal Bread 800g,Grocery,1,1.28,1.28,Fulfilled,Card,No
TXN12264,2023-02-02,Luton,CUST2849,Moisturiser 200ml,Health & Beauty,4,4.48,17.92,Fulfilled,Clubcard Pay+,No
TXN14191,2023-02-02,St Albans,CUST2585,Salmon Fillets 2pk,Meat & Fish,1,4.52,4.52,Fulfilled,Card,Yes
TXN12202,2023-02-02,Stevenage,CUST2785,Baked Beans 4pk,Grocery,2,1.28,2.56,Fulfilled,Card,Yes
TXN9680,2023-02-02,Welwyn Garden City,CUST0121,Toilet Roll 9pk,Household,3,5.12,15.36,Fulfilled,Clubcard Pay+,Yes
TXN12089,2023-02-02,Luton,CUST2343,Bin Bags 40pk,Household,2,2.47,4.94,Fulfilled,Card,Yes
TXN9398,2023-02-02,Hemel Hempstead,CUST2921,Kitchen Roll 6pk,Household,2,3.48,6.96,Fulfilled,Card,Yes
TXN9662,2023-02-02,Welwyn Garden City,CUST0149,Doughnuts 5pk,Bakery,2,1.74,3.48,Fulfilled,Contactless,No
TXN1768,2023-02-02,Hatfield,CUST2814,Veggie Burgers 4pk,Frozen,1,2.75,2.75,Fulfilled,Card,Yes
TXN11724,2023-02-02,Luton,CUST2288,Greek Yoghurt 500g,Grocery,4,1.63,6.52,Fulfilled,Contactless,No
TXN12958,2023-02-02,Stevenage,CUST1709,Moisturiser 200ml,Health & Beauty,1,4.62,4.62,Fulfilled,Clubcard Pay+,Yes
TXN10548,2023-02-02,St Albans,CUST1025,Deodorant 150ml,Health & Beauty,1,2.34,2.34,Fulfilled,Contactless,No
TXN9529,2023-02-02,Luton,CUST0498,Bananas Bunch,Fresh Produce,1,0.66,0.66,Fulfilled,Card,Yes
TXN13746,2023-02-02,Welwyn Garden City,CUST0655,Vitamins C 60pk,Health & Beauty,2,3.95,7.9,Fulfilled,Cash,No
TXN15278,2023-02-03,Watford,CUST2789,Broccoli Head,Fresh Produce,4,0.87,3.48,Fulfilled,Clubcard Pay+,No
TXN5994,2023-02-03,Welwyn Garden City,CUST0416,Sourdough Loaf,Bakery,3,1.73,5.19,Fulfilled,Card,Yes
TXN10274,2023-02-03,Luton,CUST1896,Shower Gel 500ml,Health & Beauty,6,1.91,11.46,Fulfilled,Contactless,No
TXN11662,2023-02-03,Hemel Hempstead,CUST2015,Frozen Chips 1.5kg,Frozen,1,1.92,1.92,Fulfilled,Card,Yes
TXN15585,2023-02-03,St Albans,CUST2454,Conditioner 400ml,Health & Beauty,3,2.97,8.91,Fulfilled,Contactless,No
TXN5328,2023-02-03,Welwyn Garden City,CUST2372,Crisps Multipack,Grocery,3,2.5,7.5,Fulfilled,Contactless,Yes
TXN14045,2023-02-03,Luton,CUST1210,Crisps Multipack,Grocery,2,2.56,5.12,Fulfilled,Clubcard Pay+,Yes
TXN6213,2023-02-03,Watford,CUST1491,Hot Cross Buns 6pk,Bakery,2,1.62,3.24,Fulfilled,Card,Yes
TXN2748,2023-02-03,Watford,CUST1129,Doughnuts 5pk,Bakery,1,1.76,1.76,Fulfilled,Cash,No
TXN1883,2023-02-03,Welwyn Garden City,CUST2143,Sourdough Loaf,Bakery,1,1.8,1.8,Fulfilled,Card,Yes
TXN9167,2023-02-03,Luton,CUST2514,Hot Cross Buns 6pk,Bakery,1,1.6,1.6,Fulfilled,Clubcard Pay+,Yes
TXN2529,2023-02-03,Stevenage,CUST0369,Whole Milk 2L,Grocery,4,1.11,4.44,Fulfilled,Contactless,No
TXN14728,2023-02-03,Welwyn Garden City,CUST0389,Frozen Berries 500g,Frozen,1,2.33,2.33,Fulfilled,Contactless,No
TXN10967,2023-02-03,Welwyn Garden City,CUST1357,Hot Cross Buns 6pk,Bakery,6,1.62,9.72,Fulfilled,Contactless,Yes
TXN15064,2023-02-03,Watford,CUST2160,Strawberries 400g,Fresh Produce,1,2.03,2.03,Fulfilled,Contactless,No
TXN13510,2023-02-03,Hatfield,CUST0682,Free Range Eggs 6pk,Grocery,1,1.83,1.83,Fulfilled,Contactless,No
TXN5896,2023-02-03,Welwyn Garden City,CUST1662,Cucumber Each,Fresh Produce,1,0.55,0.55,Fulfilled,Contactless,Yes
TXN8718,2023-02-03,St Albans,CUST1440,Orange Squash 750ml,Drinks,2,1.28,2.56,Fulfilled,Contactless,Yes
TXN5832,2023-02-03,Luton,CUST2619,Dishwasher Tablets 30pk,Household,1,7.06,7.06,Fulfilled,Contactless,Yes
TXN2976,2023-02-03,Hatfield,CUST2239,Orange Squash 750ml,Drinks,3,1.3,3.9,Fulfilled,Card,Yes
TXN12284,2023-02-03,Hemel Hempstead,CUST1846,Cucumber Each,Fresh Produce,4,0.56,2.24,Fulfilled,Contactless,No
TXN9738,2023-02-03,Welwyn Garden City,CUST1870,Crisps Multipack,Grocery,4,2.46,9.84,Fulfilled,Card,Yes
TXN2494,2023-02-03,Stevenage,CUST1656,Avocado Each,Fresh Produce,1,0.81,0.81,Fulfilled,Contactless,Yes
TXN11962,2023-02-03,St Albans,CUST2642,Bacon Rashers 200g,Meat & Fish,4,2.28,9.12,Fulfilled,Card,Yes
TXN12258,2023-02-03,Hemel Hempstead,CUST2970,Avocado Each,Fresh Produce,1,0.79,0.79,Fulfilled,Contactless,No
TXN2425,2023-02-03,Hertford,CUST1597,Bacon Rashers 200g,Meat & Fish,1,2.32,2.32,Fulfilled,Clubcard Pay+,Yes
TXN15315,2023-02-03,Luton,CUST0817,Shampoo 400ml,Health & Beauty,3,3.05,9.15,Fulfilled,Contactless,Yes
TXN8782,2023-02-03,Hemel Hempstead,CUST2565,Free Range Eggs 6pk,Grocery,1,1.91,1.91,Fulfilled,Contactless,Yes
TXN5062,2023-02-03,Watford,CUST0777,Chicken Nuggets 500g,Frozen,1,3.06,3.06,Fulfilled,Cash,Yes
TXN13804,2023-02-03,Watford,CUST0791,Pasta 500g,Grocery,2,0.87,1.74,Fulfilled,Card,Yes
TXN5067,2023-02-03,Hertford,CUST1270,Chicken Thighs 1kg,Meat & Fish,2,4.1,8.2,Fulfilled,Card,Yes
TXN1907,2023-02-03,Hatfield,CUST1550,Crisps Multipack,Grocery,4,2.53,10.12,Fulfilled,Card,Yes
TXN15195,2023-02-03,Welwyn Garden City,CUST2186,Carrots 1kg,Fresh Produce,1,0.64,0.64,Fulfilled,Cash,No
TXN2478,2023-02-03,Watford,CUST1424,Shower Gel 500ml,Health & Beauty,1,1.88,1.88,Fulfilled,Card,No
TXN7193,2023-02-03,Hertford,CUST0063,Turkey Mince 500g,Meat & Fish,1,3.15,0.0,Cancelled,Clubcard Pay+,Yes
TXN2682,2023-02-03,Luton,CUST1919,Whole Milk 2L,Grocery,1,1.09,1.09,Fulfilled,Clubcard Pay+,Yes
TXN4005,2023-02-03,Watford,CUST1230,Dishwasher Tablets 30pk,Household,1,6.91,6.91,Fulfilled,Cash,No
TXN6533,2023-02-03,Watford,CUST1560,Fish Fingers 30pk,Frozen,2,3.38,6.76,Fulfilled,Contactless,No
TXN2689,2023-02-03,Watford,CUST1939,Sparkling Water 6pk,Drinks,2,2.33,4.66,Fulfilled,Clubcard Pay+,Yes
TXN1946,2023-02-03,Welwyn Garden City,CUST0896,Ice Cream Vanilla 2L,Frozen,2,3.47,0.0,Cancelled,Card,No
TXN13195,2023-02-03,St Albans,CUST1817,Veggie Burgers 4pk,Frozen,2,2.87,5.74,Fulfilled,Card,Yes
TXN3765,2023-02-03,Hertford,CUST2133,Vitamins C 60pk,Health & Beauty,2,4.01,8.02,Fulfilled,Card,No
TXN3711,2023-02-03,Stevenage,CUST0061,Sweet Potatoes 1kg,Fresh Produce,2,1.48,2.96,Fulfilled,Card,Yes
TXN7908,2023-02-03,Hemel Hempstead,CUST1202,Washing Powder 2kg,Household,1,5.54,5.54,Fulfilled,Contactless,Yes
TXN8867,2023-02-03,Hatfield,CUST0019,Veggie Burgers 4pk,Frozen,1,2.81,2.81,Fulfilled,Card,Yes
TXN7831,2023-02-03,Welwyn Garden City,CUST1676,Cheddar Cheese 400g,Grocery,5,2.48,12.4,Fulfilled,Clubcard Pay+,Yes
TXN3609,2023-02-03,Welwyn Garden City,CUST1202,Pork Sausages 6pk,Meat & Fish,1,2.53,2.53,Fulfilled,Contactless,No
TXN7123,2023-02-03,Hertford,CUST1076,Bagels 5pk,Bakery,2,1.5,3.0,Fulfilled,Card,Yes
TXN3923,2023-02-03,Welwyn Garden City,CUST2804,Orange Juice 1L,Grocery,2,1.51,3.02,Fulfilled,Contactless,Yes
TXN3499,2023-02-04,St Albans,CUST2120,Strawberries 400g,Fresh Produce,4,1.95,7.8,Fulfilled,Card,Yes
TXN2511,2023-02-04,Luton,CUST0169,Bell Peppers 3pk,Fresh Produce,2,1.51,3.02,Fulfilled,Card,Yes
TXN9341,2023-02-04,Stevenage,CUST2818,Fabric Softener 1L,Household,2,3.33,6.66,Fulfilled,Card,No
TXN3276,2023-02-04,Luton,CUST1264,Crisps Multipack,Grocery,1,2.54,0.0,Cancelled,Card,Yes
TXN15773,2023-02-04,Stevenage,CUST2774,Sweet Potatoes 1kg,Fresh Produce,1,1.45,1.45,Fulfilled,Contactless,No
TXN13951,2023-02-04,Watford,CUST2904,White Bread 800g,Grocery,1,1.13,1.13,Fulfilled,Clubcard Pay+,Yes
TXN8150,2023-02-04,Watford,CUST2211,Semi-Skimmed Milk 2L,Grocery,3,1.07,3.21,Fulfilled,Contactless,Yes
TXN14173,2023-02-04,Watford,CUST2102,Frozen Berries 500g,Frozen,3,2.3,0.0,Cancelled,Clubcard Pay+,No
TXN2204,2023-02-04,St Albans,CUST2046,Greek Yoghurt 500g,Grocery,3,1.62,4.86,Fulfilled,Clubcard Pay+,Yes
TXN3854,2023-02-04,Welwyn Garden City,CUST0853,Ice Cream Vanilla 2L,Frozen,4,3.48,13.92,Fulfilled,Contactless,No
TXN15683,2023-02-04,Welwyn Garden City,CUST2914,Kitchen Roll 6pk,Household,2,3.51,7.02,Fulfilled,Clubcard Pay+,Yes
TXN11521,2023-02-04,Luton,CUST1901,White Bread 800g,Grocery,2,1.14,2.28,Fulfilled,Card,Yes
TXN11602,2023-02-04,Luton,CUST1100,Bagels 5pk,Bakery,4,1.52,6.08,Fulfilled,Cash,No
TXN12221,2023-02-04,St Albans,CUST2478,Frozen Berries 500g,Frozen,4,2.24,8.96,Fulfilled,Clubcard Pay+,Yes
TXN2409,2023-02-04,Hemel Hempstead,CUST0880,Bin Bags 40pk,Household,5,2.47,12.35,Fulfilled,Contactless,Yes
TXN8012,2023-02-04,Hatfield,CUST1762,Cod Fillets 300g,Meat & Fish,2,3.65,7.3,Fulfilled,Card,No
TXN9777,2023-02-04,Hatfield,CUST1811,Kitchen Roll 6pk,Household,3,3.58,0.0,Cancelled,Contactless,No
TXN4845,2023-02-04,Luton,CUST0201,Croissants 4pk,Bakery,3,1.84,5.52,Fulfilled,Clubcard Pay+,No
TXN12290,2023-02-04,Stevenage,CUST0192,Cola 6pk,Drinks,1,3.46,3.46,Fulfilled,Contactless,Yes
TXN3009,2023-02-04,St Albans,CUST2745,Bin Bags 40pk,Household,6,2.46,14.76,Fulfilled,Clubcard Pay+,Yes
TXN11424,2023-02-04,Watford,CUST0875,Bin Bags 40pk,Household,4,2.43,9.72,Fulfilled,Card,Yes
TXN5683,2023-02-04,Hatfield,CUST2797,Kitchen Roll 6pk,Household,4,3.52,14.08,Fulfilled,Card,No
TXN11797,2023-02-04,Hatfield,CUST0852,Orange Juice 1L,Grocery,1,1.48,1.48,Fulfilled,Clubcard Pay+,Yes
TXN11345,2023-02-04,St Albans,CUST1634,Pork Sausages 6pk,Meat & Fish,1,2.42,2.42,Fulfilled,Cash,No
TXN4946,2023-02-04,Luton,CUST2739,Shower Gel 500ml,Health & Beauty,1,1.85,1.85,Fulfilled,Card,No
TXN4153,2023-02-04,St Albans,CUST2390,Baked Beans 4pk,Grocery,4,1.29,5.16,Fulfilled,Contactless,No
TXN12554,2023-02-04,Stevenage,CUST0612,Baby Spinach 200g,Fresh Produce,2,1.27,2.54,Fulfilled,Clubcard Pay+,No
TXN5201,2023-02-04,Welwyn Garden City,CUST1693,White Bread 800g,Grocery,4,1.15,4.6,Fulfilled,Card,Yes
TXN10309,2023-02-04,St Albans,CUST1575,Paracetamol 16pk,Health & Beauty,1,1.01,1.01,Fulfilled,Contactless,Yes
TXN9591,2023-02-04,Welwyn Garden City,CUST2995,Croissants 4pk,Bakery,1,1.86,1.86,Fulfilled,Cash,Yes
TXN1750,2023-02-04,Welwyn Garden City,CUST0626,Chicken Breast 500g,Meat & Fish,5,3.48,17.4,Fulfilled,Contactless,Yes
TXN8415,2023-02-04,Stevenage,CUST0725,Seeded Rolls 4pk,Bakery,1,1.32,1.32,Fulfilled,Cash,Yes
TXN14536,2023-02-04,St Albans,CUST2927,Veggie Burgers 4pk,Frozen,1,2.79,2.79,Fulfilled,Card,Yes
TXN9937,2023-02-04,Hemel Hempstead,CUST0844,Cheddar Cheese 400g,Grocery,3,2.53,7.59,Fulfilled,Card,No
TXN6279,2023-02-04,Hatfield,CUST0851,Cherry Tomatoes 300g,Fresh Produce,1,1.16,1.16,Fulfilled,Card,Yes
TXN14025,2023-02-04,Welwyn Garden City,CUST0733,Fruit Smoothie 750ml,Drinks,1,3.0,3.0,Fulfilled,Cash,Yes
TXN14029,2023-02-04,Hatfield,CUST1035,Sweet Potatoes 1kg,Fresh Produce,1,1.52,1.52,Fulfilled,Card,Yes
TXN7435,2023-02-04,Stevenage,CUST1556,Deodorant 150ml,Health & Beauty,2,2.29,4.58,Fulfilled,Card,No
TXN1938,2023-02-04,Welwyn Garden City,CUST1144,Pasta 500g,Grocery,1,0.91,0.91,Fulfilled,Cash,Yes
TXN7465,2023-02-04,Welwyn Garden City,CUST1748,Frozen Peas 900g,Frozen,2,1.53,3.06,Fulfilled,Contactless,No
TXN8487,2023-02-04,Hertford,CUST2149,Sports Drink 500ml,Drinks,3,1.21,3.63,Fulfilled,Card,Yes
TXN2387,2023-02-04,Welwyn Garden City,CUST0230,Cucumber Each,Fresh Produce,4,0.55,0.0,Cancelled,Card,Yes
TXN15887,2023-02-04,Welwyn Garden City,CUST1249,Cornflakes 500g,Grocery,2,1.91,3.82,Fulfilled,Contactless,No
TXN15974,2023-02-04,Welwyn Garden City,CUST1398,Chicken Nuggets 500g,Frozen,2,3.0,6.0,Fulfilled,Card,Yes
TXN8252,2023-02-04,Hatfield,CUST1669,Sports Drink 500ml,Drinks,2,1.19,2.38,Fulfilled,Card,Yes
TXN4559,2023-02-04,St Albans,CUST1166,Frozen Berries 500g,Frozen,1,2.26,2.26,Fulfilled,Card,Yes
TXN8537,2023-02-04,St Albans,CUST0188,Washing Powder 2kg,Household,4,5.56,22.24,Fulfilled,Card,Yes
TXN7288,2023-02-05,Hertford,CUST0383,Whole Milk 2L,Grocery,2,1.08,2.16,Fulfilled,Card,No
TXN7550,2023-02-05,Hatfield,CUST0044,Fruit Smoothie 750ml,Drinks,2,3.08,6.16,Fulfilled,Contactless,Yes
TXN5206,2023-02-05,Stevenage,CUST1903,Apples 6pk,Fresh Produce,2,1.28,2.56,Fulfilled,Contactless,Yes
TXN12143,2023-02-05,Watford,CUST1168,Apples 6pk,Fresh Produce,1,1.26,1.26,Fulfilled,Card,Yes
TXN12317,2023-02-05,St Albans,CUST0089,Fabric Softener 1L,Household,2,3.2,6.4,Fulfilled,Card,No
TXN14433,2023-02-05,Stevenage,CUST2403,Cornflakes 500g,Grocery,4,1.93,7.72,Fulfilled,Contactless,Yes
TXN3339,2023-02-05,St Albans,CUST0593,Chicken Breast 500g,Meat & Fish,2,3.46,6.92,Fulfilled,Cash,No
TXN10398,2023-02-05,St Albans,CUST1914,Washing Powder 2kg,Household,3,5.54,16.62,Fulfilled,Contactless,No
TXN4336,2023-02-05,Hemel Hempstead,CUST0558,Pain au Chocolat 4pk,Bakery,6,2.33,13.98,Fulfilled,Clubcard Pay+,Yes
TXN4227,2023-02-05,St Albans,CUST1925,Pasta 500g,Grocery,2,0.92,1.84,Fulfilled,Card,Yes
TXN13849,2023-02-05,Stevenage,CUST0706,Free Range Eggs 6pk,Grocery,2,1.89,3.78,Fulfilled,Card,No
TXN7727,2023-02-05,Welwyn Garden City,CUST0538,Bacon Rashers 200g,Meat & Fish,1,2.24,2.24,Fulfilled,Clubcard Pay+,Yes
TXN6637,2023-02-05,Watford,CUST0581,Free Range Eggs 6pk,Grocery,1,1.84,1.84,Fulfilled,Contactless,Yes
TXN6768,2023-02-05,Hatfield,CUST2741,Apples 6pk,Fresh Produce,4,1.27,5.08,Fulfilled,Card,Yes
TXN5610,2023-02-05,Hatfield,CUST2699,Toilet Roll 9pk,Household,4,4.98,19.92,Fulfilled,Contactless,Yes
TXN4469,2023-02-05,Welwyn Garden City,CUST2873,Paracetamol 16pk,Health & Beauty,2,0.98,1.96,Fulfilled,Clubcard Pay+,No
TXN13545,2023-02-05,Welwyn Garden City,CUST0791,Broccoli Head,Fresh Produce,2,0.87,1.74,Fulfilled,Contactless,Yes
TXN15613,2023-02-05,Luton,CUST0810,White Bread 800g,Grocery,2,1.13,2.26,Fulfilled,Contactless,No
TXN14782,2023-02-05,St Albans,CUST0686,Strawberries 400g,Fresh Produce,1,2.0,0.0,Cancelled,Card,Yes
TXN3510,2023-02-05,Welwyn Garden City,CUST0061,Salmon Fillets 2pk,Meat & Fish,2,4.62,9.24,Fulfilled,Card,No
TXN10728,2023-02-05,Welwyn Garden City,CUST2909,Sourdough Loaf,Bakery,1,1.73,1.73,Fulfilled,Contactless,No
TXN15179,2023-02-05,Hatfield,CUST0897,Bananas Bunch,Fresh Produce,2,0.67,1.34,Fulfilled,Card,No
TXN9207,2023-02-05,Welwyn Garden City,CUST0932,Turkey Mince 500g,Meat & Fish,3,3.18,9.54,Fulfilled,Contactless,Yes
TXN8875,2023-02-05,Stevenage,CUST2518,Pork Sausages 6pk,Meat & Fish,2,2.42,4.84,Fulfilled,Clubcard Pay+,Yes
TXN9298,2023-02-05,Welwyn Garden City,CUST2310,Toilet Roll 9pk,Household,2,4.92,9.84,Fulfilled,Cash,No
TXN10802,2023-02-05,Welwyn Garden City,CUST1299,Toilet Roll 9pk,Household,1,4.88,4.88,Fulfilled,Contactless,Yes
TXN7950,2023-02-05,Watford,CUST2427,Chicken Thighs 1kg,Meat & Fish,1,3.99,3.99,Fulfilled,Contactless,No
TXN4544,2023-02-05,Hemel Hempstead,CUST0128,Baked Beans 4pk,Grocery,2,1.26,2.52,Fulfilled,Clubcard Pay+,No
TXN3053,2023-02-05,Hertford,CUST1475,Bacon Rashers 200g,Meat & Fish,1,2.34,2.34,Fulfilled,Card,Yes
TXN9203,2023-02-05,St Albans,CUST1094,Whole Milk 2L,Grocery,1,1.08,1.08,Fulfilled,Clubcard Pay+,No
TXN2629,2023-02-06,St Albans,CUST1957,Free Range Eggs 6pk,Grocery,4,1.85,7.4,Fulfilled,Card,No
TXN7015,2023-02-06,Watford,CUST0490,Bell Peppers 3pk,Fresh Produce,1,1.45,1.45,Fulfilled,Contactless,Yes
TXN11484,2023-02-06,Welwyn Garden City,CUST2059,Cornflakes 500g,Grocery,2,1.94,0.0,Cancelled,Contactless,Yes
TXN7556,2023-02-06,St Albans,CUST2671,Hot Cross Buns 6pk,Bakery,3,1.67,5.01,Fulfilled,Contactless,Yes
TXN5948,2023-02-06,Watford,CUST2881,Beef Mince 500g,Meat & Fish,2,3.3,6.6,Fulfilled,Contactless,Yes
TXN6118,2023-02-06,Watford,CUST2616,Coffee Beans 200g,Drinks,4,5.11,20.44,Fulfilled,Cash,Yes
TXN11064,2023-02-06,Welwyn Garden City,CUST1737,Ice Cream Vanilla 2L,Frozen,6,3.43,20.58,Fulfilled,Contactless,Yes
TXN11005,2023-02-06,Hemel Hempstead,CUST2684,Cola 6pk,Drinks,2,3.41,6.82,Fulfilled,Card,Yes
TXN2064,2023-02-06,St Albans,CUST2158,Chicken Thighs 1kg,Meat & Fish,4,4.1,16.4,Fulfilled,Contactless,No
TXN15443,2023-02-06,Watford,CUST1308,Bacon Rashers 200g,Meat & Fish,1,2.26,0.0,Cancelled,Cash,No
TXN15317,2023-02-06,Welwyn Garden City,CUST0486,Bell Peppers 3pk,Fresh Produce,3,1.5,4.5,Fulfilled,Contactless,Yes
TXN6425,2023-02-06,Stevenage,CUST0138,Bagels 5pk,Bakery,3,1.51,4.53,Fulfilled,Contactless,No
TXN6715,2023-02-06,Hatfield,CUST0999,Hot Cross Buns 6pk,Bakery,1,1.65,1.65,Fulfilled,Cash,Yes
TXN7148,2023-02-06,Luton,CUST0964,Hot Cross Buns 6pk,Bakery,1,1.61,0.0,Cancelled,Card,Yes
TXN10578,2023-02-06,Welwyn Garden City,CUST0913,Salmon Fillets 2pk,Meat & Fish,3,4.43,13.29,Fulfilled,Cash,No
TXN5640,2023-02-06,Hertford,CUST2608,Free Range Eggs 6pk,Grocery,1,1.87,1.87,Fulfilled,Contactless,No
TXN10312,2023-02-06,Luton,CUST2024,Free Range Eggs 6pk,Grocery,5,1.87,9.35,Fulfilled,Contactless,Yes
TXN14932,2023-02-06,Welwyn Garden City,CUST0159,Frozen Pizza Margherita,Frozen,5,2.49,12.45,Fulfilled,Contactless,No
TXN9130,2023-02-06,Watford,CUST1174,Coffee Beans 200g,Drinks,2,4.91,9.82,Fulfilled,Card,Yes
TXN8965,2023-02-06,Welwyn Garden City,CUST1445,Sourdough Loaf,Bakery,1,1.71,1.71,Fulfilled,Contactless,Yes
TXN4007,2023-02-06,Welwyn Garden City,CUST2368,White Bread 800g,Grocery,1,1.14,1.14,Fulfilled,Card,Yes
TXN14085,2023-02-06,Welwyn Garden City,CUST0354,Bagels 5pk,Bakery,5,1.48,7.4,Fulfilled,Clubcard Pay+,Yes
TXN12950,2023-02-06,Hertford,CUST2108,Semi-Skimmed Milk 2L,Grocery,3,1.02,3.06,Fulfilled,Clubcard Pay+,Yes
TXN12928,2023-02-06,St Albans,CUST1225,Free Range Eggs 6pk,Grocery,2,1.9,3.8,Fulfilled,Contactless,Yes
TXN4911,2023-02-06,Hatfield,CUST2503,Bananas Bunch,Fresh Produce,3,0.7,2.1,Fulfilled,Cash,Yes
TXN9061,2023-02-06,Hatfield,CUST2162,Cherry Tomatoes 300g,Fresh Produce,1,1.17,1.17,Fulfilled,Card,No
TXN5040,2023-02-06,Hemel Hempstead,CUST2168,Chicken Breast 500g,Meat & Fish,1,3.53,3.53,Fulfilled,Contactless,Yes
TXN3052,2023-02-06,Welwyn Garden City,CUST2502,Cheddar Cheese 400g,Grocery,1,2.48,2.48,Fulfilled,Card,No
TXN15772,2023-02-06,St Albans,CUST1185,Sweet Potatoes 1kg,Fresh Produce,2,1.52,3.04,Fulfilled,Contactless,Yes
TXN12496,2023-02-06,Welwyn Garden City,CUST1562,Deodorant 150ml,Health & Beauty,2,2.32,4.64,Fulfilled,Card,No
TXN4494,2023-02-06,Luton,CUST1906,Shower Gel 500ml,Health & Beauty,1,1.9,1.9,Fulfilled,Clubcard Pay+,Yes
TXN9249,2023-02-06,Watford,CUST1799,Moisturiser 200ml,Health & Beauty,3,4.4,13.2,Fulfilled,Contactless,Yes
TXN12518,2023-02-06,Luton,CUST1972,Deodorant 150ml,Health & Beauty,3,2.31,6.93,Fulfilled,Clubcard Pay+,No
TXN2374,2023-02-06,Hatfield,CUST2487,Coffee Beans 200g,Drinks,4,5.0,20.0,Fulfilled,Card,Yes
TXN2212,2023-02-06,Welwyn Garden City,CUST0945,Pain au Chocolat 4pk,Bakery,3,2.26,6.78,Fulfilled,Contactless,Yes
TXN4824,2023-02-06,Hatfield,CUST2819,Conditioner 400ml,Health & Beauty,3,2.92,8.76,Fulfilled,Card,No
TXN8573,2023-02-06,Luton,CUST0303,All-Purpose Cleaner 750ml,Household,2,1.93,3.86,Fulfilled,Contactless,No
TXN14843,2023-02-06,Welwyn Garden City,CUST0552,Coffee Beans 200g,Drinks,1,5.01,5.01,Fulfilled,Card,No
TXN13965,2023-02-06,Hatfield,CUST0996,Rice 1kg,Grocery,3,1.36,4.08,Fulfilled,Card,No
TXN2450,2023-02-06,St Albans,CUST2400,Strawberries 400g,Fresh Produce,1,1.99,1.99,Fulfilled,Clubcard Pay+,Yes
TXN15935,2023-02-06,Hertford,CUST0211,Avocado Each,Fresh Produce,4,0.78,3.12,Fulfilled,Card,Yes
